product_id,product_name,category_id,supplier_id,brand,cost_price,selling_price,stock_quantity,reorder_level,date_added,is_active
2812,Vero Lite,16,176,Sony,12666,14657.3,219,10,2022-02-11,True
2813,Illo Plus,16,3,Godrej,31882,43281.99,250,10,2023-05-03,True
2814,Voluptate Ultra,6,161,Dell,26360,29927.39,62,10,2026-06-08,True
2815,Assumenda Lite,13,24,Canon,46635,51481.45,393,10,2024-04-14,True
2816,Soluta Pro,21,102,Adidas,44737,57084.44,145,10,2021-08-09,False
2817,Ratione Max,20,82,Sony,6089,7292.88,168,10,2022-01-02,True
2818,Deserunt Lite,9,1,Lenovo,31900,42331.14,248,10,2024-07-08,True
2819,Assumenda Plus,7,157,Adidas,10988,12619.26,230,10,2023-04-10,False
2820,Similique Pro,21,179,Boat,9998,11506.65,45,10,2022-03-23,True
2821,Dignissimos Plus,15,39,Godrej,784,1032.79,468,10,2024-06-06,True
2822,Numquam Plus,11,130,Boat,19347,21533.36,222,10,2024-09-30,True
2823,Quasi Pro,25,126,HP,22241,24668.97,274,10,2021-12-02,True
2824,Asperiores Pro,9,198,Nike,43226,56270.03,208,10,2021-07-26,False
2825,Voluptas Max,9,13,Canon,39282,46219.95,322,10,2021-11-07,True
2826,Quidem Ultra,19,15,Dell,34022,39989.32,243,10,2021-08-12,True
2827,Nemo Ultra,1,60,Puma,28010,32536.48,79,10,2023-09-23,True
2828,Doloremque Lite,21,143,Samsung,2176,2918.9,75,10,2022-11-17,True
2829,Totam Pro,4,28,LG,4931,6075.92,493,10,2021-07-14,True
2830,Numquam Lite,9,39,LG,25370,30020.94,122,10,2025-08-24,True
2831,Sequi Ultra,11,167,Adidas,32397,36010.9,464,10,2023-03-04,True
2832,Doloremque Ultra,24,159,Philips,45090,62418.67,60,10,2022-12-23,True
2833,A Plus,20,193,Godrej,45155,58458.8,63,10,2023-05-19,True
2834,Hic Ultra,9,102,Boat,42604,49692.43,484,10,2022-11-18,True
2835,Error Pro,19,61,Havells,33185,38722.22,286,10,2023-12-15,True
2836,Sapiente Ultra,17,46,HP,44794,51799.87,137,10,2024-04-10,True
2837,Quasi Max,10,194,Sony,38255,46219.26,26,10,2023-08-01,True
2838,Accusantium Ultra,4,31,Puma,16317,18840.29,317,10,2024-05-11,True
2839,Reprehenderit Pro,22,121,Sony,12421,15748.74,340,10,2026-03-07,True
2840,Culpa Plus,15,108,Havells,30810,34335.24,207,10,2025-06-02,True
2841,Cumque Plus,19,80,Canon,17130,19387.56,12,10,2024-04-27,False
2842,Doloremque Ultra,5,135,Samsung,24609,28892.55,500,10,2023-11-20,True
2843,Excepturi Ultra,6,128,Canon,23636,28522.87,225,10,2023-08-19,True
2844,Nostrum Lite,1,20,Samsung,42544,51098.09,163,10,2021-11-27,True
2845,Hic Lite,22,3,Canon,12042,13555.72,189,10,2026-03-16,True
2846,Quae Plus,15,81,Sony,17277,24001.01,414,10,2023-02-08,True
2847,Deserunt Plus,11,138,Havells,13361,16997.93,468,10,2024-11-28,True
2848,Reiciendis Pro,10,94,Godrej,43473,55443.74,262,10,2023-03-02,True
2849,Cumque Ultra,14,197,Dell,22588,27142.91,185,10,2023-12-30,True
2850,Saepe Pro,9,192,Puma,43732,55129.71,345,10,2025-06-28,True
2851,Recusandae Max,11,132,Nike,36819,46832.47,300,10,2022-05-07,True
2852,Quis Pro,15,141,Lenovo,40185,49990.89,230,10,2023-09-23,True
2853,Ex Plus,13,111,Apple,25534,30549.26,4,10,2024-12-28,False
2854,Praesentium Lite,13,169,Puma,30890,35652.86,16,10,2025-02-05,True
2855,Aperiam Lite,7,149,Nike,7295,9668.22,36,10,2022-12-19,True
2856,Sint Max,4,174,Apple,30013,38600.29,166,10,2024-06-26,True
2857,Maiores Max,18,18,Puma,44961,57163.75,54,10,2024-06-15,False
2858,Molestias Pro,19,109,Puma,22081,27660.74,60,10,2022-09-16,True
2859,Perferendis Max,16,20,Dell,35764,47839.85,26,10,2021-12-03,True
2860,Accusantium Pro,20,82,Godrej,10907,12689.49,12,10,2021-10-07,True
2861,Quidem Pro,15,187,Canon,9915,11461.27,311,10,2024-12-26,True
2862,Inventore Ultra,3,133,Adidas,20190,27679.17,487,10,2021-10-11,True
2863,Corrupti Plus,22,186,Canon,33595,37155.96,172,10,2023-09-26,True
2864,Nihil Ultra,9,45,Lenovo,10806,13711.99,313,10,2022-04-07,True
2865,Consectetur Plus,7,111,Havells,36513,41338.31,412,10,2023-08-22,True
2866,Maiores Max,1,140,HP,47373,66039.12,33,10,2024-09-17,True
2867,Iusto Max,12,142,Sony,10814,12372.73,189,10,2022-04-23,True
2868,Dicta Pro,20,197,Dell,49651,67271.46,66,10,2024-04-01,True
2869,Corrupti Max,5,138,Puma,7697,10612.86,163,10,2022-07-13,True
2870,Laborum Plus,18,92,Dell,13871,19018.01,332,10,2026-04-29,True
2871,Vero Max,1,70,Godrej,16830,21390.62,495,10,2025-03-24,True
2872,Deserunt Max,6,132,Samsung,37189,47735.13,21,10,2024-02-22,True
2873,Nemo Pro,21,18,Philips,12092,16526.58,240,10,2024-01-23,False
2874,Officiis Plus,22,59,LG,9726,11556.09,453,10,2025-10-18,True
2875,Illum Max,13,126,Havells,44667,58460.81,309,10,2023-12-15,True
2876,Eum Pro,12,178,Dell,49148,67174.3,500,10,2024-05-11,False
2877,Cumque Max,5,166,Canon,33220,45616.48,453,10,2026-03-23,True
2878,Consequatur Pro,18,72,Nike,32808,40428.97,179,10,2025-08-19,True
2879,Possimus Pro,24,30,HP,29631,38305.6,9,10,2025-05-10,True
2880,Adipisci Plus,24,48,Boat,42904,58828.19,28,10,2023-07-02,True
2881,Odit Lite,10,137,Nike,1855,2464.57,119,10,2022-08-26,False
2882,Nostrum Max,16,136,Nike,10738,13963.72,1,10,2023-07-01,True
2883,Officiis Lite,19,200,Sony,39715,49421.83,418,10,2022-10-29,True
2884,Eum Pro,9,13,Nike,7503,9234.34,361,10,2021-07-09,True
2885,Quo Plus,24,77,LG,29658,34956.43,404,10,2023-04-25,False
2886,Alias Lite,15,173,Havells,13166,16307.3,437,10,2024-05-30,True
2887,Repellat Plus,8,131,Nike,33997,46456.97,377,10,2022-03-31,False
2888,Non Pro,19,158,Philips,18290,21365.94,474,10,2024-07-31,False
2889,Et Plus,1,194,Adidas,32430,40131.49,100,10,2023-09-24,True
2890,Ab Pro,9,186,LG,18705,24049.64,200,10,2026-01-08,True
2891,Libero Max,17,65,Adidas,34893,47606.45,291,10,2025-05-11,False
2892,Nemo Plus,4,112,Philips,19989,22324.59,456,10,2024-03-25,True
2893,Odit Plus,21,152,Canon,34720,42577.99,139,10,2022-06-05,True
2894,Dolor Pro,4,133,Samsung,26357,33422.61,324,10,2023-08-23,True
2895,Deleniti Pro,8,103,Puma,37619,45240.56,184,10,2022-01-02,True
2896,Amet Pro,5,122,Godrej,3631,4021.51,382,10,2021-12-20,True
2897,Delectus Max,18,4,Philips,45024,61756.88,177,10,2023-05-09,True
2898,Ipsam Max,1,39,Puma,7552,9980.83,437,10,2026-01-19,False
2899,Harum Plus,1,44,Lenovo,39327,51784.19,180,10,2024-07-28,True
2900,Tempore Lite,18,53,Puma,2720,3519.38,460,10,2024-01-03,True
2901,Quia Lite,6,181,Dell,12071,13832.95,429,10,2023-04-22,True
2902,Asperiores Pro,25,55,Sony,14266,19891.16,194,10,2023-06-06,True
2903,Assumenda Plus,23,72,Boat,35902,43669.39,474,10,2024-03-26,True
2904,Molestiae Lite,18,160,LG,38595,48719.59,273,10,2024-01-23,True
2905,Fugiat Plus,23,41,HP,24918,31026.86,388,10,2022-12-11,True
2906,Impedit Lite,11,34,Dell,19566,26462.76,287,10,2022-08-18,False
2907,Minima Ultra,10,55,LG,36258,41398.74,491,10,2022-06-05,True
2908,Eveniet Pro,20,140,Lenovo,39811,47759.12,235,10,2023-12-12,True
2909,Aspernatur Plus,11,83,Nike,44466,49250.35,142,10,2026-05-23,True
2910,Quod Pro,13,66,HP,2558,3494.83,422,10,2025-05-18,False
2911,Ea Plus,20,130,Canon,6461,8019.89,444,10,2021-09-29,False
2912,Reiciendis Plus,17,184,Boat,42439,54988.62,296,10,2025-12-18,False
2913,Non Pro,19,22,Canon,12279,13939.87,348,10,2022-07-04,True
2914,At Ultra,25,185,Puma,46810,62443.07,335,10,2024-08-20,True
2915,Delectus Plus,23,157,Dell,10300,14224.88,334,10,2026-03-31,False
2916,Voluptates Max,5,140,Philips,33481,38693.86,404,10,2026-03-14,False
2917,Vitae Max,4,54,Canon,28646,36056.77,312,10,2024-05-23,False
2918,Officiis Plus,5,87,Nike,24695,32084.2,486,10,2023-12-06,True
2919,Animi Plus,23,130,Boat,6374,8279.65,28,10,2022-10-16,True
2920,Dolor Plus,22,8,Nike,49072,59830.33,252,10,2021-09-25,True
2921,Natus Ultra,19,174,Havells,6356,7112.97,21,10,2024-08-03,False
2922,Rem Max,17,45,Nike,17127,20949.36,150,10,2023-04-09,True
2923,Magni Plus,6,124,Boat,42369,53330.43,366,10,2025-10-14,True
2924,Ad Plus,15,126,Boat,1964,2666.07,66,10,2022-05-09,True
2925,Sequi Max,5,109,Puma,2898,3770.66,67,10,2024-04-25,True
2926,Nihil Pro,12,178,Puma,17599,24386.13,57,10,2024-07-23,True
2927,Facere Lite,13,85,Lenovo,3364,4428.38,5,10,2025-09-14,True
2928,Id Lite,18,174,Boat,1670,1872.02,67,10,2024-08-11,True
2929,Beatae Ultra,12,127,LG,9233,12033.4,198,10,2025-07-07,True
2930,Quod Ultra,12,192,Lenovo,16228,22053.18,76,10,2022-12-11,True
2931,Assumenda Plus,1,11,Nike,36438,48347.42,420,10,2022-01-10,True
2932,Totam Pro,16,34,Havells,26188,35497.26,430,10,2024-06-13,True
2933,Omnis Lite,7,73,Samsung,6897,8367.26,239,10,2024-02-20,False
2934,Quisquam Lite,21,143,LG,25132,35015.72,287,10,2021-09-10,True
2935,Repellat Plus,19,128,HP,43090,49515.3,116,10,2021-11-20,True
2936,Exercitationem Max,11,158,Puma,27654,38045.34,492,10,2024-11-27,True
2937,Quas Plus,10,148,Nike,13290,18434.6,223,10,2025-10-30,False
2938,Adipisci Ultra,10,170,Boat,2886,3554.78,406,10,2024-11-30,True
2939,Magnam Plus,18,11,Sony,6729,8392.12,209,10,2021-07-17,True
2940,Facere Plus,24,62,HP,1601,1776.57,314,10,2025-03-08,True
2941,Quasi Max,17,101,HP,46636,63906.37,259,10,2025-04-29,True
2942,Vitae Pro,5,8,Philips,44339,55189.72,265,10,2024-11-30,True
2943,Consequuntur Plus,23,111,Godrej,30049,36547.31,160,10,2022-08-09,True
2944,Veniam Plus,20,141,Nike,48939,65960.32,194,10,2025-07-29,True
2945,Quo Max,18,198,LG,24065,32795.07,284,10,2023-01-22,True
2946,Quidem Pro,2,48,Havells,36924,46754.01,137,10,2025-02-22,True
2947,Consequuntur Pro,23,81,Canon,23605,29498.66,441,10,2025-10-07,True
2948,Deserunt Plus,17,164,Sony,19788,22284.85,473,10,2024-09-29,True
2949,Occaecati Max,9,91,Godrej,13048,16813.01,121,10,2022-06-17,False
2950,Hic Lite,23,173,LG,7969,9989.47,282,10,2021-08-03,True
2951,Officiis Max,19,181,LG,5236,5907.28,416,10,2024-02-11,False
2952,Inventore Max,5,36,Puma,15332,20052.27,134,10,2021-07-21,True
2953,Praesentium Plus,9,84,Samsung,33635,37878.51,298,10,2024-01-03,False
2954,Repellendus Lite,2,66,Havells,7318,8140.83,442,10,2025-11-09,True
2955,Quisquam Pro,21,57,Nike,24597,32945.25,93,10,2022-04-22,False
2956,Mollitia Lite,20,150,Havells,43599,55512.79,66,10,2025-07-17,True
2957,Possimus Ultra,12,26,Godrej,40798,47071.3,431,10,2025-01-10,False
2958,Odit Ultra,4,154,Havells,21644,28753.11,90,10,2023-03-09,False
2959,Quidem Ultra,12,127,Philips,14083,15870.85,211,10,2026-06-03,True
2960,Beatae Plus,11,83,Apple,31539,39871.19,221,10,2026-02-26,True
2961,Quae Ultra,7,79,HP,3343,3760.4,102,10,2021-08-12,True
2962,Ipsum Lite,24,52,Godrej,32959,37816.99,173,10,2021-08-05,False
2963,Vero Pro,11,95,Apple,35599,44730.78,375,10,2021-10-06,True
2964,Impedit Plus,21,153,Havells,49233,66327.4,196,10,2024-09-10,True
2965,Repellat Max,24,175,HP,11263,13238.75,450,10,2022-06-22,True
2966,Velit Plus,11,65,Godrej,46911,58978.47,374,10,2023-11-15,True
2967,Voluptas Pro,18,38,Sony,14539,16426.68,286,10,2025-01-28,False
2968,Labore Max,14,12,Samsung,2679,3614.07,459,10,2024-10-14,True
2969,Deserunt Lite,15,27,HP,39405,52101.29,81,10,2022-03-01,True
2970,Tempora Pro,3,169,LG,8915,10168.01,182,10,2026-04-16,True
2971,Ea Pro,18,193,Canon,46806,58023.16,385,10,2026-05-04,False
2972,Expedita Max,9,99,HP,6151,8230.24,252,10,2023-01-25,True
2973,Quisquam Ultra,10,199,Dell,8457,11729.93,249,10,2026-06-06,True
2974,Iure Pro,7,124,LG,753,1008.4,489,10,2022-05-26,True
2975,Eaque Ultra,25,196,Dell,686,954.49,452,10,2023-12-19,True
2976,Natus Pro,25,171,Adidas,5474,7461.79,466,10,2021-10-02,True
2977,Debitis Pro,20,27,Canon,11471,13914.81,98,10,2021-10-18,False
2978,Corporis Max,1,45,LG,36170,50322.04,177,10,2023-07-15,False
2979,Repellendus Ultra,24,160,Boat,42564,50080.14,387,10,2025-07-13,True
2980,Saepe Lite,2,123,HP,3951,5176.36,406,10,2022-09-20,True
2981,Pariatur Ultra,25,128,LG,16433,21691.11,381,10,2023-06-13,True
2982,Impedit Max,1,49,Adidas,3684,4211.45,476,10,2021-07-29,True
2983,Eaque Pro,5,178,Havells,35318,41432.2,171,10,2024-07-25,True
2984,Similique Plus,3,47,Philips,31745,35099.11,253,10,2023-05-19,True
2985,Quibusdam Plus,16,46,Adidas,19340,27070.38,228,10,2021-12-13,True
2986,Illum Ultra,7,100,Sony,5939,7161.87,145,10,2023-03-06,True
2987,Earum Pro,2,156,Puma,33516,41734.0,395,10,2024-12-19,True
2988,Nam Lite,5,107,LG,14113,16515.88,214,10,2022-10-24,False
2989,Earum Max,20,169,Adidas,13049,16742.53,194,10,2022-09-19,True
2990,Consequatur Pro,17,21,Dell,22830,29444.14,172,10,2024-10-26,True
2991,Consequuntur Pro,16,160,Boat,13270,16948.16,55,10,2023-08-27,True
2992,Dolor Lite,6,125,Godrej,4283,4804.84,228,10,2025-12-14,True
2993,Culpa Plus,22,193,Boat,38351,48600.96,168,10,2022-08-21,True
2994,Necessitatibus Ultra,3,91,Adidas,32301,42284.31,139,10,2026-01-05,True
2995,Officiis Max,19,19,Philips,20188,25889.63,68,10,2025-08-27,False
2996,Amet Ultra,18,41,Sony,7217,9866.69,331,10,2021-09-03,False
2997,Sed Pro,17,24,LG,104,119.05,469,10,2023-06-27,True
2998,Eveniet Plus,8,25,Lenovo,29349,40407.3,270,10,2023-12-28,False
2999,Odio Ultra,13,62,Dell,7518,8317.13,102,10,2026-01-23,True
3000,Excepturi Lite,8,55,Philips,17694,23553.8,88,10,2024-05-09,True
3001,Soluta Lite,8,111,Adidas,17066,22119.96,344,10,2023-11-14,True
3002,A Pro,8,18,Godrej,45364,51954.84,448,10,2023-12-19,False
3003,Ut Plus,17,185,Havells,22864,29377.72,416,10,2022-03-02,False
3004,Quasi Ultra,7,37,HP,1823,2121.34,137,10,2023-02-19,True
3005,Id Pro,24,5,Nike,488,554.98,211,10,2023-01-12,False
3006,Rem Lite,1,191,Canon,8910,11675.67,26,10,2025-12-08,True
3007,Quas Plus,9,97,Apple,39015,46419.85,308,10,2024-09-30,True
3008,Culpa Max,10,47,Puma,16975,22920.76,388,10,2026-01-14,False
3009,Saepe Max,7,129,Nike,43540,52783.62,131,10,2023-09-15,False
3010,Fugiat Ultra,6,107,Canon,50000,56034.73,203,10,2023-07-04,False
3011,Quae Max,22,164,Lenovo,16409,18844.01,243,10,2024-10-16,True
3012,Nesciunt Pro,24,34,Dell,9867,12950.54,59,10,2022-06-24,False
3013,Esse Plus,20,74,Apple,10666,12081.09,445,10,2024-06-23,True
3014,Similique Lite,22,85,Boat,31740,44128.59,308,10,2022-08-11,True
3015,Ullam Pro,12,188,Nike,1071,1189.14,352,10,2022-06-06,True
3016,Non Plus,18,115,Nike,5533,6791.59,416,10,2025-10-22,True
3017,Ad Pro,23,181,Adidas,27777,37391.67,24,10,2025-03-19,False
3018,Fugiat Lite,8,112,Dell,37273,44285.37,437,10,2022-11-22,False
3019,Deserunt Plus,25,16,Sony,6457,7297.76,436,10,2026-03-28,True
3020,Repellat Lite,7,200,Boat,9358,12044.07,312,10,2022-06-22,True
3021,Quae Lite,10,188,Boat,20523,24694.66,95,10,2024-05-28,True
3022,Corporis Lite,6,68,Lenovo,35347,43902.41,194,10,2022-07-19,True
3023,Laudantium Pro,22,61,Boat,17993,20961.63,398,10,2022-05-10,False
3024,Laudantium Max,1,112,Adidas,35833,39587.24,238,10,2025-12-10,True
3025,Ipsa Ultra,15,176,Nike,22258,27048.89,350,10,2023-01-09,True
3026,Facere Max,25,6,LG,10896,12977.6,34,10,2021-09-14,False
3027,Iste Max,4,98,Sony,15212,18026.58,78,10,2026-03-25,True
3028,Iusto Max,17,8,HP,21611,24108.81,457,10,2025-02-11,True
3029,Adipisci Ultra,14,122,Sony,40375,47039.69,321,10,2023-04-15,True
3030,Praesentium Lite,17,148,Apple,46518,60910.88,471,10,2022-07-19,True
3031,Dolorum Plus,7,136,Lenovo,19451,24654.79,358,10,2024-10-12,False
3032,Occaecati Ultra,2,185,Sony,27087,30493.47,167,10,2025-12-19,True
3033,Itaque Lite,9,131,Havells,4223,5774.5,96,10,2021-10-07,False
3034,Suscipit Ultra,10,105,Sony,7827,9762.24,180,10,2025-06-04,True
3035,Esse Plus,15,5,Apple,16465,18823.7,4,10,2021-11-02,True
3036,Eos Lite,15,195,Godrej,33478,45328.89,71,10,2023-02-23,True
3037,Natus Max,6,168,Lenovo,37067,48707.58,41,10,2025-02-24,True
3038,Error Plus,15,106,LG,11407,12606.84,407,10,2023-03-09,False
3039,Dolorem Ultra,3,98,Boat,41488,55397.02,359,10,2025-02-14,True
3040,Odio Plus,4,172,LG,23996,28638.1,13,10,2025-10-17,True
3041,Autem Lite,1,44,Adidas,5024,5999.22,88,10,2026-02-07,False
3042,Adipisci Max,13,59,Lenovo,2099,2720.27,250,10,2023-07-25,True
3043,Doloremque Plus,8,90,Dell,43707,52899.6,214,10,2023-01-25,False
3044,Possimus Plus,21,23,Adidas,276,335.39,281,10,2025-03-15,False
3045,Voluptates Max,10,12,Puma,9748,11012.77,228,10,2024-05-19,True
3046,Quod Lite,16,89,Puma,23454,26558.36,88,10,2025-02-24,False
3047,Cupiditate Pro,25,139,Samsung,9815,12193.49,343,10,2022-06-08,True
3048,Provident Plus,15,32,LG,27496,32312.04,440,10,2022-08-21,True
3049,Sed Ultra,19,89,Lenovo,47461,60827.01,24,10,2025-07-04,True
3050,Itaque Ultra,19,152,Sony,5041,5803.11,283,10,2026-03-31,True
3051,Corporis Plus,19,48,Sony,38156,44873.59,113,10,2024-03-26,True
3052,Facilis Pro,1,114,HP,48703,60416.38,415,10,2024-09-18,False
3053,Iste Lite,25,188,Philips,44519,54497.44,331,10,2025-01-10,False
3054,Blanditiis Max,3,115,Adidas,11671,16320.93,467,10,2025-07-11,True
3055,Est Plus,24,95,Puma,36759,51090.67,59,10,2024-01-14,True
3056,Libero Lite,2,55,Havells,3634,5083.75,67,10,2024-02-01,True
3057,Error Plus,6,29,Havells,10644,14465.54,57,10,2021-12-25,True
3058,Esse Ultra,20,157,Godrej,16516,21003.47,102,10,2023-05-13,False
3059,Dignissimos Max,3,136,Samsung,7491,10216.28,203,10,2025-07-24,True
3060,Cumque Ultra,11,82,Adidas,23026,30822.3,170,10,2025-05-06,False
3061,Rerum Max,5,161,Adidas,29496,40359.13,332,10,2024-03-18,True
3062,Quam Max,9,200,LG,10134,13792.31,438,10,2025-04-16,True
3063,Debitis Max,1,150,Godrej,35726,49932.11,160,10,2025-05-07,True
3064,Est Max,4,130,Lenovo,39665,47327.76,6,10,2025-08-20,True
3065,Ad Pro,23,6,Dell,46088,61190.14,73,10,2024-04-21,True
3066,Fuga Lite,11,185,Sony,4148,5663.41,100,10,2023-09-11,True
3067,Impedit Lite,19,169,Lenovo,48691,61806.54,52,10,2025-01-14,True
3068,Ullam Plus,21,126,Nike,41905,52711.26,413,10,2023-07-05,True
3069,Libero Max,1,1,LG,25550,34711.21,373,10,2022-01-30,True
3070,Explicabo Lite,22,110,Godrej,45189,51961.27,54,10,2023-02-28,True
3071,Voluptates Pro,18,85,Godrej,20978,24368.06,405,10,2025-10-16,True
3072,At Ultra,13,176,HP,38860,47667.41,397,10,2021-07-22,False
3073,Quidem Pro,9,82,Sony,37006,48626.11,408,10,2025-09-21,True
3074,Soluta Max,22,20,Nike,35808,41415.93,146,10,2024-06-06,True
3075,Ullam Lite,14,111,HP,1671,2288.91,68,10,2024-05-12,False
3076,Explicabo Lite,13,127,Dell,9814,11508.07,420,10,2023-09-22,False
3077,Laboriosam Max,8,50,Adidas,17938,21257.01,375,10,2024-07-09,True
3078,Explicabo Lite,20,22,Samsung,6722,7981.3,22,10,2024-05-14,True
3079,Alias Max,19,37,Samsung,7737,9264.78,498,10,2022-04-06,True
3080,Tenetur Lite,15,52,Lenovo,48526,54565.81,190,10,2022-03-24,True
3081,Dolore Pro,23,128,Adidas,17468,22050.4,477,10,2025-12-03,True
3082,Minima Max,7,42,Havells,49059,67538.27,341,10,2026-03-11,True
3083,Aut Pro,1,195,Apple,48515,58594.68,334,10,2025-10-12,True
3084,Accusamus Ultra,17,113,LG,36885,47893.39,400,10,2025-06-25,True
3085,Eos Pro,17,97,Lenovo,38694,51656.9,267,10,2021-10-10,True
3086,Eum Max,8,146,Dell,22281,25936.79,207,10,2023-04-14,True
3087,Repudiandae Pro,8,85,Godrej,33558,43066.95,114,10,2022-09-18,True
3088,Quibusdam Plus,25,172,Dell,31107,37396.71,354,10,2024-02-10,True
3089,Porro Lite,8,22,Adidas,42632,50603.93,258,10,2022-01-31,True
3090,Atque Lite,15,2,Philips,24863,33688.2,465,10,2024-09-03,True
3091,Corporis Pro,24,173,Dell,3757,4756.42,278,10,2024-07-02,True
3092,Molestiae Plus,17,85,Puma,33926,43995.67,77,10,2023-03-10,True
3093,Minus Plus,19,179,Adidas,21284,27083.02,330,10,2022-08-31,True
3094,Ullam Lite,16,25,Samsung,48065,58937.99,103,10,2024-09-02,False
3095,Sapiente Ultra,8,47,Dell,35194,44705.08,206,10,2021-11-25,True
3096,Id Pro,9,80,LG,39451,44640.71,251,10,2021-12-26,False
3097,Tempora Plus,9,36,Canon,4038,4890.91,231,10,2023-06-08,True
3098,Tempora Max,25,156,HP,32665,43704.39,229,10,2023-02-06,True
3099,Fugiat Ultra,16,108,Lenovo,22411,31055.72,202,10,2025-08-27,True
3100,Molestiae Lite,21,30,HP,29237,37056.91,332,10,2025-11-24,True
3101,Magnam Lite,14,8,Apple,12036,14413.65,75,10,2025-04-22,True
3102,Minima Pro,23,40,Apple,42071,49683.13,136,10,2026-01-29,True
3103,Culpa Plus,1,24,Canon,20172,23007.38,281,10,2023-08-13,True
3104,Nisi Max,23,145,Dell,32915,40310.99,425,10,2026-04-18,True
3105,Optio Max,22,119,Sony,596,826.22,318,10,2024-10-28,True
3106,Incidunt Ultra,13,155,Apple,25810,28692.6,309,10,2021-10-02,False
3107,Quae Ultra,21,186,Apple,33012,43183.67,50,10,2025-09-14,True
3108,Modi Ultra,4,166,Samsung,30477,35475.05,84,10,2022-04-15,True
3109,Quo Pro,23,179,Canon,39603,44985.67,91,10,2021-11-30,True
3110,Delectus Pro,21,49,Canon,18630,24278.39,491,10,2025-08-09,True
3111,Vel Max,9,139,Puma,41513,56143.48,356,10,2024-04-15,True
3112,Iste Pro,4,33,Dell,25891,29260.6,149,10,2021-11-08,True
3113,A Lite,13,180,Samsung,29407,38618.47,152,10,2025-09-16,True
3114,Iure Max,2,91,Boat,18376,22718.42,252,10,2023-12-15,True
3115,Consectetur Plus,2,55,Philips,7501,8485.77,124,10,2023-09-24,True
3116,Laboriosam Ultra,19,132,Dell,35739,43548.76,203,10,2024-04-13,True
3117,Soluta Pro,19,45,Nike,24487,30905.48,10,10,2025-02-16,True
3118,Voluptatum Lite,1,8,Boat,2913,3694.86,374,10,2024-04-03,True
3119,Mollitia Ultra,17,11,Sony,34851,44903.92,307,10,2025-11-12,True
3120,Ipsum Pro,4,157,Sony,42898,52234.05,181,10,2025-12-31,True
3121,Quas Max,3,47,Nike,19445,24179.86,11,10,2024-10-21,True
3122,Itaque Max,25,112,Lenovo,24316,27885.01,452,10,2025-03-08,True
3123,Enim Pro,23,138,Adidas,21789,30346.75,408,10,2024-05-16,True
3124,Quia Lite,17,176,Philips,45163,53129.61,210,10,2025-07-11,True
3125,Qui Plus,10,168,Godrej,38244,45536.16,356,10,2024-10-24,True
3126,Maxime Ultra,9,117,Philips,39802,55591.08,263,10,2022-01-18,True
3127,Quae Pro,13,3,Havells,8061,9952.35,102,10,2024-01-28,False
3128,Minus Ultra,11,121,Adidas,637,740.94,358,10,2021-10-14,True
3129,Ducimus Plus,18,32,Nike,1656,2112.8,354,10,2024-05-31,True
3130,Voluptatem Max,22,38,Nike,41670,46141.89,13,10,2022-10-16,True
3131,Eius Lite,21,135,Lenovo,35908,41970.26,265,10,2021-12-05,True
3132,Ipsa Ultra,9,73,Canon,10575,14053.05,295,10,2022-01-31,True
3133,Ipsum Pro,2,61,Canon,43926,61288.32,172,10,2024-12-11,True
3134,Consequatur Lite,22,17,Samsung,1882,2180.96,52,10,2022-12-10,True
3135,Laudantium Max,6,139,Apple,3336,4550.14,401,10,2021-12-28,True
3136,Exercitationem Max,5,142,Canon,48536,53677.69,446,10,2022-09-25,True
3137,Autem Max,25,96,Sony,38685,45711.81,374,10,2025-02-27,True
3138,Placeat Lite,17,5,Apple,43703,50008.08,457,10,2025-03-05,False
3139,Minima Plus,23,21,LG,8815,11241.61,6,10,2024-11-04,True
3140,Officiis Ultra,15,178,Boat,44042,59563.38,456,10,2022-07-01,True
3141,Adipisci Plus,11,57,Samsung,47128,54379.88,367,10,2022-06-15,False
3142,Illo Lite,16,101,Boat,41281,56175.12,132,10,2022-05-11,True
3143,Odio Max,6,38,Havells,25513,30215.32,283,10,2024-06-20,True
3144,Quis Ultra,22,5,Godrej,31852,35876.86,246,10,2026-01-30,True
3145,Autem Lite,16,117,Samsung,39226,53439.67,261,10,2024-09-14,True
3146,Id Pro,25,162,Canon,9218,10590.73,96,10,2023-03-14,False
3147,Ea Lite,24,44,Puma,25276,30610.09,396,10,2022-12-19,False
3148,Corrupti Plus,16,109,Philips,41847,55248.55,350,10,2025-10-25,True
3149,In Lite,8,103,Godrej,21695,25616.91,81,10,2021-08-03,False
3150,Sit Ultra,5,42,Lenovo,36325,44049.83,266,10,2024-01-27,False
3151,Ab Plus,3,44,Sony,24168,29987.65,256,10,2026-06-06,False
3152,Veniam Pro,12,18,Sony,16942,22139.47,464,10,2023-11-30,True
3153,Eius Pro,14,51,Lenovo,48359,60804.7,175,10,2025-04-10,False
3154,Sunt Max,10,164,Boat,47828,63386.92,27,10,2022-11-22,True
3155,Quas Max,8,52,Samsung,47052,65830.26,76,10,2021-08-24,True
3156,Dolorem Pro,22,85,Lenovo,21151,28263.59,60,10,2024-01-02,True
3157,Perspiciatis Pro,17,190,Sony,9141,12362.4,257,10,2024-10-30,False
3158,Est Plus,20,153,HP,16587,20658.39,465,10,2022-10-22,True
3159,Distinctio Ultra,9,2,Adidas,19720,21724.1,355,10,2023-01-08,True
